"lon","lat","tmp_1"
29.75,-25.25,20.8999996185303
30.25,-25.25,17.7000007629395
30.75,-25.25,20.2000007629395
31.25,-25.25,24.6000003814697
31.75,-25.25,26.2000007629395
32.25,-25.25,27.1000003814697
32.75,-25.25,27
33.25,-25.25,26.5
44.75,-25.25,25.8999996185303
45.25,-25.25,25.8999996185303
45.75,-25.25,25.7999992370605
46.25,-25.25,25.7000007629395
114.25,-25.25,28.7000007629395
114.75,-25.25,29.7000007629395
115.25,-25.25,30.6000003814697
115.75,-25.25,30.7999992370605
116.25,-25.25,31
116.75,-25.25,31.2999992370605
117.25,-25.25,31.3999996185303
117.75,-25.25,31.5
118.25,-25.25,31.3999996185303
118.75,-25.25,31.3999996185303
119.25,-25.25,31.2999992370605
119.75,-25.25,31.2999992370605
120.25,-25.25,31
120.75,-25.25,30.5
121.25,-25.25,30.8999996185303
121.75,-25.25,30.7999992370605
122.25,-25.25,30.8999996185303
122.75,-25.25,30.8999996185303
123.25,-25.25,30.7999992370605
123.75,-25.25,30.5
124.25,-25.25,30.5
124.75,-25.25,30.3999996185303
125.25,-25.25,30.2000007629395
125.75,-25.25,30.3999996185303
126.25,-25.25,30.2000007629395
126.75,-25.25,30.1000003814697
127.25,-25.25,29.8999996185303
127.75,-25.25,30.1000003814697
128.25,-25.25,29.8999996185303
128.75,-25.25,29
129.25,-25.25,28.8999996185303
129.75,-25.25,29.1000003814697
130.25,-25.25,29.2000007629395
130.75,-25.25,28.7999992370605
131.25,-25.25,28.8999996185303
131.75,-25.25,28.7000007629395
132.25,-25.25,28.3999996185303
132.75,-25.25,28.8999996185303
133.25,-25.25,29
133.75,-25.25,29.2000007629395
134.25,-25.25,29.2999992370605
134.75,-25.25,29.7000007629395
135.25,-25.25,29.8999996185303
135.75,-25.25,30.2000007629395
136.25,-25.25,30.5
136.75,-25.25,30.7999992370605
137.25,-25.25,31
137.75,-25.25,31.2000007629395
138.25,-25.25,31.2999992370605
138.75,-25.25,31.3999996185303
139.25,-25.25,31.3999996185303
139.75,-25.25,31.3999996185303
140.25,-25.25,31.3999996185303
140.75,-25.25,31.2999992370605
141.25,-25.25,31.2999992370605
141.75,-25.25,30.7000007629395
142.25,-25.25,30.8999996185303
142.75,-25.25,30.8999996185303
143.25,-25.25,30.3999996185303
143.75,-25.25,30.1000003814697
144.25,-25.25,29.5
144.75,-25.25,29.2999992370605
145.25,-25.25,28.8999996185303
145.75,-25.25,28.3999996185303
146.25,-25.25,27.8999996185303
146.75,-25.25,26.8999996185303
147.25,-25.25,26.7000007629395
147.75,-25.25,26.2000007629395
148.25,-25.25,25.7999992370605
148.75,-25.25,26.7000007629395
149.25,-25.25,26.6000003814697
149.75,-25.25,26.5
150.25,-25.25,26.2000007629395
150.75,-25.25,25.6000003814697
151.25,-25.25,25.7000007629395
151.75,-25.25,25.3999996185303
152.25,-25.25,25.3999996185303
152.75,-25.25,25.2000007629395
153.25,-25.25,24.8999996185303
-70.25,-24.75,14.6000003814697
-69.75,-24.75,16.6000003814697
-69.25,-24.75,12.3000001907349
-68.75,-24.75,9.69999980926514
-68.25,-24.75,8.80000019073486
-67.75,-24.75,12.1999998092651
-67.25,-24.75,9.69999980926514
-66.75,-24.75,10
-66.25,-24.75,11.6000003814697
-65.75,-24.75,15.3000001907349
-65.25,-24.75,22.1000003814697
-64.75,-24.75,21.7000007629395
-64.25,-24.75,26.2000007629395
-63.75,-24.75,27.6000003814697
-63.25,-24.75,28.2999992370605
-62.75,-24.75,28.6000003814697
-62.25,-24.75,28.6000003814697
-61.75,-24.75,28.5
-61.25,-24.75,28.3999996185303
-60.75,-24.75,28.2999992370605
-60.25,-24.75,28.2999992370605
-59.75,-24.75,28.2000007629395
-59.25,-24.75,28.2000007629395
-58.75,-24.75,28.3999996185303
-58.25,-24.75,28.5
-57.75,-24.75,28.3999996185303
-57.25,-24.75,28
-56.75,-24.75,27.2999992370605
-56.25,-24.75,26.1000003814697
-55.75,-24.75,26.1000003814697
-55.25,-24.75,25.8999996185303
-54.75,-24.75,25.7000007629395
-54.25,-24.75,25.3999996185303
-53.75,-24.75,23.7000007629395
-53.25,-24.75,23.1000003814697
-52.75,-24.75,23.6000003814697
-52.25,-24.75,23.1000003814697
-51.75,-24.75,22.1000003814697
-51.25,-24.75,23.1000003814697
-50.75,-24.75,22
-50.25,-24.75,21.2999992370605
-49.75,-24.75,20.7000007629395
-49.25,-24.75,23.6000003814697
-48.75,-24.75,23.1000003814697
-48.25,-24.75,23.5
-47.75,-24.75,25
14.75,-24.75,20.2999992370605
15.25,-24.75,22.7999992370605
15.75,-24.75,25.5
16.25,-24.75,22.7999992370605
16.75,-24.75,25.5
17.25,-24.75,26.6000003814697
17.75,-24.75,27.6000003814697
18.25,-24.75,27.1000003814697
18.75,-24.75,27.2999992370605
19.25,-24.75,27.2999992370605
19.75,-24.75,27.2999992370605
20.25,-24.75,27.3999996185303
20.75,-24.75,27.3999996185303
21.25,-24.75,27.2000007629395
21.75,-24.75,27
22.25,-24.75,26.8999996185303
22.75,-24.75,26.7999992370605
23.25,-24.75,26.3999996185303
23.75,-24.75,26.2000007629395
24.25,-24.75,25.6000003814697
24.75,-24.75,24.8999996185303
25.25,-24.75,24.7999992370605
25.75,-24.75,25.6000003814697
26.25,-24.75,25.5
26.75,-24.75,25.5
27.25,-24.75,25
27.75,-24.75,23.7000007629395
28.25,-24.75,22.2000007629395
28.75,-24.75,24.1000003814697
29.25,-24.75,24.7999992370605
29.75,-24.75,22
30.25,-24.75,23.1000003814697
30.75,-24.75,19.5
31.25,-24.75,25.7000007629395
31.75,-24.75,26.5
32.25,-24.75,26.8999996185303
32.75,-24.75,27.2999992370605
33.25,-24.75,27
33.75,-24.75,26.3999996185303
34.25,-24.75,26.3999996185303
34.75,-24.75,26.2999992370605
44.25,-24.75,26
44.75,-24.75,25.7000007629395
45.25,-24.75,25.3999996185303
45.75,-24.75,25.2000007629395
46.25,-24.75,25.5
46.75,-24.75,22.8999996185303
113.75,-24.75,27.2000007629395
114.25,-24.75,28.6000003814697
114.75,-24.75,29.3999996185303
115.25,-24.75,30.5
115.75,-24.75,30.7999992370605
116.25,-24.75,31.2999992370605
116.75,-24.75,31.1000003814697
117.25,-24.75,31
117.75,-24.75,30.8999996185303
118.25,-24.75,31.5
118.75,-24.75,31.7000007629395
119.25,-24.75,31.5
119.75,-24.75,31.3999996185303
120.25,-24.75,31.3999996185303
120.75,-24.75,31.5
121.25,-24.75,31.3999996185303
121.75,-24.75,31.2999992370605
122.25,-24.75,31.2000007629395
122.75,-24.75,31.2000007629395
123.25,-24.75,31
123.75,-24.75,30.7000007629395
124.25,-24.75,30.7000007629395
124.75,-24.75,30.6000003814697
125.25,-24.75,30.5
125.75,-24.75,30.5
126.25,-24.75,30.5
126.75,-24.75,30.6000003814697
127.25,-24.75,30.7999992370605
127.75,-24.75,30.1000003814697
128.25,-24.75,29.8999996185303
128.75,-24.75,29.8999996185303
129.25,-24.75,29.6000003814697
129.75,-24.75,29.3999996185303
130.25,-24.75,29.7000007629395
130.75,-24.75,29.6000003814697
131.25,-24.75,29
131.75,-24.75,29
132.25,-24.75,28.7999992370605
132.75,-24.75,28.7000007629395
133.25,-24.75,29.1000003814697
133.75,-24.75,28.8999996185303
134.25,-24.75,29.1000003814697
134.75,-24.75,29.7000007629395
135.25,-24.75,30
135.75,-24.75,30.2999992370605
136.25,-24.75,30.6000003814697
136.75,-24.75,30.8999996185303
137.25,-24.75,31.1000003814697
137.75,-24.75,31.2999992370605
138.25,-24.75,31.3999996185303
138.75,-24.75,31.5
139.25,-24.75,31.5
139.75,-24.75,31.5
140.25,-24.75,31.5
140.75,-24.75,31.3999996185303
141.25,-24.75,31.2999992370605
141.75,-24.75,31.2000007629395
142.25,-24.75,31
142.75,-24.75,30.7999992370605
143.25,-24.75,30.5
143.75,-24.75,30.1000003814697
144.25,-24.75,29.7000007629395
144.75,-24.75,29.3999996185303
145.25,-24.75,29.2000007629395
145.75,-24.75,28.6000003814697
146.25,-24.75,27.8999996185303
146.75,-24.75,26.7999992370605
147.25,-24.75,27.2000007629395
147.75,-24.75,25.3999996185303
148.25,-24.75,26.6000003814697
148.75,-24.75,27.2999992370605
149.25,-24.75,27
149.75,-24.75,26.7999992370605
150.25,-24.75,26.2999992370605
150.75,-24.75,25.1000003814697
151.25,-24.75,25.1000003814697
151.75,-24.75,25.5
152.25,-24.75,26.1000003814697
153.25,-24.75,25.7999992370605
-70.25,-24.25,15.8999996185303
-69.75,-24.25,18.7000007629395
-69.25,-24.25,14.6000003814697
-68.75,-24.25,12.6999998092651
-68.25,-24.25,11.6000003814697
-67.75,-24.25,8.30000019073486
-67.25,-24.25,9.10000038146973
-66.75,-24.25,5.30000019073486
-66.25,-24.25,10.3999996185303
-65.75,-24.25,10.3999996185303
-65.25,-24.25,23.2000007629395
-64.75,-24.25,26.1000003814697
-64.25,-24.25,24.7000007629395
-63.75,-24.25,27.8999996185303
-63.25,-24.25,28.6000003814697
-62.75,-24.25,28.8999996185303
-62.25,-24.25,28.7000007629395
-61.75,-24.25,28.5
-61.25,-24.25,28.3999996185303
-60.75,-24.25,28.5
-60.25,-24.25,28.3999996185303
-59.75,-24.25,28.3999996185303
-59.25,-24.25,28.5
-58.75,-24.25,28.5
-58.25,-24.25,28.5
-57.75,-24.25,28.2999992370605
-57.25,-24.25,28
-56.75,-24.25,27.2000007629395
-56.25,-24.25,26.6000003814697
-55.75,-24.25,26.3999996185303
-55.25,-24.25,26.1000003814697
-54.75,-24.25,25.3999996185303
-54.25,-24.25,25.2999992370605
-53.75,-24.25,24.7999992370605
-53.25,-24.25,24.2000007629395
-52.75,-24.25,23.1000003814697
-52.25,-24.25,23.5
-51.75,-24.25,24.1000003814697
-51.25,-24.25,23.7000007629395
-50.75,-24.25,22.6000003814697
-50.25,-24.25,21.7000007629395
-49.75,-24.25,21.7999992370605
-49.25,-24.25,21.6000003814697
-48.75,-24.25,20.5
-48.25,-24.25,21.8999996185303
-47.75,-24.25,25
-47.25,-24.25,24.5
14.75,-24.25,20.6000003814697
15.25,-24.25,23.5
15.75,-24.25,25.7999992370605
16.25,-24.25,23.6000003814697
16.75,-24.25,26
17.25,-24.25,26.8999996185303
17.75,-24.25,27.5
18.25,-24.25,27.1000003814697
18.75,-24.25,26.8999996185303
19.25,-24.25,27
19.75,-24.25,26.8999996185303
20.25,-24.25,27
20.75,-24.25,27.1000003814697
21.25,-24.25,27
21.75,-24.25,26.8999996185303
22.25,-24.25,26.8999996185303
22.75,-24.25,26.7000007629395
23.25,-24.25,26.2999992370605
23.75,-24.25,26
24.25,-24.25,25.7000007629395
24.75,-24.25,25.2999992370605
25.25,-24.25,25.2000007629395
25.75,-24.25,26
26.25,-24.25,26.5
26.75,-24.25,26.3999996185303
27.25,-24.25,25.6000003814697
27.75,-24.25,23.2999992370605
28.25,-24.25,22.7999992370605
28.75,-24.25,23.2000007629395
29.25,-24.25,22.1000003814697
29.75,-24.25,23.6000003814697
30.25,-24.25,22.3999996185303
30.75,-24.25,26.1000003814697
31.25,-24.25,26.5
31.75,-24.25,27.2000007629395
32.25,-24.25,27.3999996185303
32.75,-24.25,27.7000007629395
33.25,-24.25,27.2999992370605
33.75,-24.25,27
34.25,-24.25,26.6000003814697
34.75,-24.25,26.6000003814697
35.25,-24.25,26.5
43.75,-24.25,26.8999996185303
44.25,-24.25,25.6000003814697
44.75,-24.25,25.2999992370605
45.25,-24.25,25
45.75,-24.25,23.8999996185303
46.25,-24.25,25.5
46.75,-24.25,23.7999992370605
47.25,-24.25,26.2000007629395
113.75,-24.25,27.6000003814697
114.25,-24.25,28.2999992370605
114.75,-24.25,29.1000003814697
115.25,-24.25,30
115.75,-24.25,30.7000007629395
116.25,-24.25,31.2000007629395
116.75,-24.25,31.2999992370605
117.25,-24.25,31.1000003814697
117.75,-24.25,31.5
118.25,-24.25,32
118.75,-24.25,32.2000007629395
119.25,-24.25,31.7999992370605
119.75,-24.25,31.6000003814697
120.25,-24.25,31.3999996185303
120.75,-24.25,31.5
121.25,-24.25,31.3999996185303
121.75,-24.25,31.2999992370605
122.25,-24.25,31.3999996185303
122.75,-24.25,31.6000003814697
123.25,-24.25,31.2999992370605
123.75,-24.25,31.1000003814697
124.25,-24.25,31
124.75,-24.25,30.8999996185303
125.25,-24.25,30.8999996185303
125.75,-24.25,30.7999992370605
126.25,-24.25,31
126.75,-24.25,30.7000007629395
127.25,-24.25,30.7999992370605
127.75,-24.25,30.2999992370605
128.25,-24.25,30.1000003814697
128.75,-24.25,29.7000007629395
129.25,-24.25,29.8999996185303
129.75,-24.25,29.7000007629395
130.25,-24.25,29.7999992370605
130.75,-24.25,29.2999992370605
131.25,-24.25,28.6000003814697
131.75,-24.25,28.2000007629395
132.25,-24.25,28.8999996185303
132.75,-24.25,28.7999992370605
133.25,-24.25,28.7000007629395
133.75,-24.25,28.7000007629395
134.25,-24.25,28.7000007629395
134.75,-24.25,29.5
135.25,-24.25,30
135.75,-24.25,30.2999992370605
136.25,-24.25,30.6000003814697
136.75,-24.25,30.8999996185303
137.25,-24.25,31.2000007629395
137.75,-24.25,31.3999996185303
138.25,-24.25,31.2999992370605
138.75,-24.25,31.6000003814697
139.25,-24.25,31.6000003814697
139.75,-24.25,31.6000003814697
140.25,-24.25,31.6000003814697
140.75,-24.25,31.5
141.25,-24.25,31.3999996185303
141.75,-24.25,31.2000007629395
142.25,-24.25,31
142.75,-24.25,30.7000007629395
143.25,-24.25,30.6000003814697
143.75,-24.25,30.1000003814697
144.25,-24.25,30
144.75,-24.25,29.6000003814697
145.25,-24.25,29.2999992370605
145.75,-24.25,28.7999992370605
146.25,-24.25,28.1000003814697
146.75,-24.25,27.2000007629395
147.25,-24.25,27.6000003814697
147.75,-24.25,27.7999992370605
148.25,-24.25,27.6000003814697
148.75,-24.25,27.5
149.25,-24.25,27.1000003814697
149.75,-24.25,27
150.25,-24.25,26.2000007629395
150.75,-24.25,25.3999996185303
151.25,-24.25,25.7000007629395
151.75,-24.25,25.6000003814697
-70.25,-23.75,19.1000003814697
-69.75,-23.75,19.3999996185303
-69.25,-23.75,15.8000001907349
-68.75,-23.75,13
-68.25,-23.75,16.1000003814697
-67.75,-23.75,7.69999980926514
-67.25,-23.75,8.5
-66.75,-23.75,10.3999996185303
-66.25,-23.75,13
-65.75,-23.75,11
-65.25,-23.75,17.1000003814697
-64.75,-23.75,25.8999996185303
-64.25,-23.75,26.7999992370605
-63.75,-23.75,27.7000007629395
-63.25,-23.75,28.6000003814697
-62.75,-23.75,28.6000003814697
-62.25,-23.75,28.6000003814697
-61.75,-23.75,28.5
-61.25,-23.75,28.5
-60.75,-23.75,28.6000003814697
-60.25,-23.75,28.6000003814697
-59.75,-23.75,28.6000003814697
-59.25,-23.75,28.6000003814697
-58.75,-23.75,28.6000003814697
-58.25,-23.75,28.5
-57.75,-23.75,28.2999992370605
-57.25,-23.75,28
-56.75,-23.75,27.2999992370605
-56.25,-23.75,26.8999996185303
-55.75,-23.75,26.6000003814697
-55.25,-23.75,25.7999992370605
-54.75,-23.75,25.7999992370605
-54.25,-23.75,25.3999996185303
-53.75,-23.75,24.8999996185303
-53.25,-23.75,24
-52.75,-23.75,23.8999996185303
-52.25,-23.75,24.8999996185303
-51.75,-23.75,24.2000007629395
-51.25,-23.75,23.3999996185303
-50.75,-23.75,22.1000003814697
-50.25,-23.75,23.2000007629395
-49.75,-23.75,23.2999992370605
-49.25,-23.75,23.2999992370605
-48.75,-23.75,22.7999992370605
-48.25,-23.75,22.5
-47.75,-23.75,22.2000007629395
-47.25,-23.75,21.2999992370605
-46.75,-23.75,22.7000007629395
-46.25,-23.75,21.6000003814697
-45.75,-23.75,22.7999992370605
-45.25,-23.75,22.7999992370605
14.75,-23.75,20.8999996185303
15.25,-23.75,23.7000007629395
15.75,-23.75,25.2999992370605
16.25,-23.75,23.2000007629395
16.75,-23.75,25.1000003814697
17.25,-23.75,26.2999992370605
17.75,-23.75,26.7999992370605
18.25,-23.75,26.6000003814697
18.75,-23.75,26.5
19.25,-23.75,26.5
19.75,-23.75,26.5
20.25,-23.75,26.5
20.75,-23.75,26.5
21.25,-23.75,26.7000007629395
21.75,-23.75,26.7000007629395
22.25,-23.75,26.7000007629395
22.75,-23.75,26.3999996185303
23.25,-23.75,26.2000007629395
23.75,-23.75,26.1000003814697
24.25,-23.75,25.8999996185303
24.75,-23.75,25.8999996185303
25.25,-23.75,25.7999992370605
25.75,-23.75,25.7000007629395
26.25,-23.75,26
26.75,-23.75,26.1000003814697
27.25,-23.75,25.8999996185303
27.75,-23.75,26.1000003814697
28.25,-23.75,24.7000007629395
28.75,-23.75,24.2000007629395
29.25,-23.75,22.6000003814697
29.75,-23.75,21.8999996185303
30.25,-23.75,24.3999996185303
30.75,-23.75,26.2000007629395
31.25,-23.75,27.1000003814697
31.75,-23.75,27.1000003814697
32.25,-23.75,27.7999992370605
32.75,-23.75,27.7000007629395
33.25,-23.75,27.3999996185303
33.75,-23.75,27.2000007629395
34.25,-23.75,26.6000003814697
34.75,-23.75,26.2999992370605
35.25,-23.75,26.6000003814697
43.75,-23.75,27.1000003814697
44.25,-23.75,26.1000003814697
44.75,-23.75,25.7999992370605
45.25,-23.75,24.6000003814697
45.75,-23.75,23.5
46.25,-23.75,21.2999992370605
46.75,-23.75,22
47.25,-23.75,25.6000003814697
113.75,-23.75,28.3999996185303
114.25,-23.75,29
114.75,-23.75,29.2000007629395
115.25,-23.75,30.2999992370605
115.75,-23.75,30.6000003814697
116.25,-23.75,31
116.75,-23.75,31.6000003814697
117.25,-23.75,32.0999984741211
117.75,-23.75,32.4000015258789
118.25,-23.75,32.2000007629395
118.75,-23.75,31.8999996185303
119.25,-23.75,31.7000007629395
119.75,-23.75,31.6000003814697
120.25,-23.75,31.6000003814697
120.75,-23.75,31.7000007629395
121.25,-23.75,31.7000007629395
121.75,-23.75,31.6000003814697
122.25,-23.75,31.7000007629395
122.75,-23.75,31.7000007629395
123.25,-23.75,31.5
123.75,-23.75,31.2999992370605
124.25,-23.75,31.3999996185303
124.75,-23.75,31.2000007629395
125.25,-23.75,31.2000007629395
125.75,-23.75,31.2000007629395
126.25,-23.75,31.2999992370605
126.75,-23.75,31
127.25,-23.75,31
127.75,-23.75,30.7999992370605
128.25,-23.75,30.7999992370605
128.75,-23.75,30.3999996185303
129.25,-23.75,30.3999996185303
129.75,-23.75,29.7999992370605
130.25,-23.75,29.7999992370605
130.75,-23.75,29.2999992370605
131.25,-23.75,28.8999996185303
131.75,-23.75,28.2000007629395
132.25,-23.75,28.1000003814697
132.75,-23.75,27.7999992370605
133.25,-23.75,27.6000003814697
133.75,-23.75,28.2000007629395
134.25,-23.75,28.8999996185303
134.75,-23.75,29.2999992370605
135.25,-23.75,29.3999996185303
135.75,-23.75,29.7999992370605
136.25,-23.75,30.5
136.75,-23.75,30.8999996185303
137.25,-23.75,31.1000003814697
137.75,-23.75,31.2999992370605
138.25,-23.75,31.5
138.75,-23.75,31.7000007629395
139.25,-23.75,31.6000003814697
139.75,-23.75,31.7000007629395
140.25,-23.75,31.6000003814697
140.75,-23.75,31.5
141.25,-23.75,31.3999996185303
141.75,-23.75,31.2000007629395
142.25,-23.75,31
142.75,-23.75,30.5
143.25,-23.75,30.5
143.75,-23.75,30.2999992370605
144.25,-23.75,30
144.75,-23.75,29.6000003814697
145.25,-23.75,29.2999992370605
145.75,-23.75,28.7999992370605
146.25,-23.75,28.2999992370605
146.75,-23.75,27.8999996185303
147.25,-23.75,27.3999996185303
147.75,-23.75,28.1000003814697
148.25,-23.75,28
148.75,-23.75,27.2999992370605
149.25,-23.75,27
149.75,-23.75,27
150.25,-23.75,26.1000003814697
150.75,-23.75,26.3999996185303
151.25,-23.75,26.3999996185303
-70.25,-23.25,17.8999996185303
-69.75,-23.25,17.8999996185303
-69.25,-23.25,15.6999998092651
-68.75,-23.25,12.8000001907349
-68.25,-23.25,16.2000007629395
-67.75,-23.25,7.90000009536743
-67.25,-23.25,8.39999961853027
-66.75,-23.25,9.60000038146973
-66.25,-23.25,11.3999996185303
-65.75,-23.25,9.69999980926514
-65.25,-23.25,13.1000003814697
-64.75,-23.25,23.1000003814697
-64.25,-23.25,27.1000003814697
-63.75,-23.25,27.7999992370605
-63.25,-23.25,28.2000007629395
-62.75,-23.25,28.2999992370605
-62.25,-23.25,28.2999992370605
-61.75,-23.25,28.2000007629395
-61.25,-23.25,28.2999992370605
-60.75,-23.25,28.5
-60.25,-23.25,28.7000007629395
-59.75,-23.25,28.7000007629395
-59.25,-23.25,28.7000007629395
-58.75,-23.25,28.7000007629395
-58.25,-23.25,28.6000003814697
-57.75,-23.25,28.3999996185303
-57.25,-23.25,27.7999992370605
-56.75,-23.25,27.1000003814697
-56.25,-23.25,27.1000003814697
-55.75,-23.25,26.2000007629395
-55.25,-23.25,25.2999992370605
-54.75,-23.25,26
-54.25,-23.25,25.7999992370605
-53.75,-23.25,25.8999996185303
-53.25,-23.25,25.2000007629395
-52.75,-23.25,25.2000007629395
-52.25,-23.25,24.7999992370605
-51.75,-23.25,24
-51.25,-23.25,23.7999992370605
-50.75,-23.25,24
-50.25,-23.25,23.7999992370605
-49.75,-23.25,23.6000003814697
-49.25,-23.25,24.1000003814697
-48.75,-23.25,23.8999996185303
-48.25,-23.25,23.3999996185303
-47.75,-23.25,23.2000007629395
-47.25,-23.25,22.7999992370605
-46.75,-23.25,21.3999996185303
-46.25,-23.25,21.7000007629395
-45.75,-23.25,21.8999996185303
-45.25,-23.25,20.6000003814697
-44.75,-23.25,24.1000003814697
14.75,-23.25,20.3999996185303
15.25,-23.25,23.2999992370605
15.75,-23.25,25
16.25,-23.25,24.2999992370605
16.75,-23.25,24.2999992370605
17.25,-23.25,25.7000007629395
17.75,-23.25,25.7000007629395
18.25,-23.25,26
18.75,-23.25,26.1000003814697
19.25,-23.25,25.7000007629395
19.75,-23.25,25.8999996185303
20.25,-23.25,26.2000007629395
20.75,-23.25,26.2999992370605
21.25,-23.25,26.2000007629395
21.75,-23.25,26.3999996185303
22.25,-23.25,26.3999996185303
22.75,-23.25,26.3999996185303
23.25,-23.25,26.2999992370605
23.75,-23.25,26.2999992370605
24.25,-23.25,26.2999992370605
24.75,-23.25,26.2000007629395
25.25,-23.25,26
25.75,-23.25,25.6000003814697
26.25,-23.25,25.8999996185303
26.75,-23.25,25.8999996185303
27.25,-23.25,26
27.75,-23.25,26.3999996185303
28.25,-23.25,25.2999992370605
28.75,-23.25,25.1000003814697
29.25,-23.25,24.2000007629395
29.75,-23.25,23.5
30.25,-23.25,25
30.75,-23.25,26.1000003814697
31.25,-23.25,26.8999996185303
31.75,-23.25,27.2999992370605
32.25,-23.25,27.7999992370605
32.75,-23.25,27.7000007629395
33.25,-23.25,27.6000003814697
33.75,-23.25,27.3999996185303
34.25,-23.25,26.7000007629395
34.75,-23.25,26.3999996185303
35.25,-23.25,26.5
43.75,-23.25,27.1000003814697
44.25,-23.25,25.5
44.75,-23.25,25.1000003814697
45.25,-23.25,24.7999992370605
45.75,-23.25,23.5
46.25,-23.25,20.3999996185303
46.75,-23.25,23.5
47.25,-23.25,25.1000003814697
47.75,-23.25,26.2999992370605
113.75,-23.25,29.1000003814697
114.25,-23.25,29.5
114.75,-23.25,30
115.25,-23.25,30.3999996185303
115.75,-23.25,30.7000007629395
116.25,-23.25,31.1000003814697
116.75,-23.25,32
117.25,-23.25,32.0999984741211
117.75,-23.25,31.7000007629395
118.25,-23.25,32
118.75,-23.25,30.7000007629395
119.25,-23.25,31.1000003814697
119.75,-23.25,31.7000007629395
120.25,-23.25,31.7999992370605
120.75,-23.25,31.6000003814697
121.25,-23.25,31.6000003814697
121.75,-23.25,31.6000003814697
122.25,-23.25,31.7000007629395
122.75,-23.25,31.6000003814697
123.25,-23.25,31.7000007629395
123.75,-23.25,31.3999996185303
124.25,-23.25,31.5
124.75,-23.25,31.3999996185303
125.25,-23.25,31.2999992370605
125.75,-23.25,31.2000007629395
126.25,-23.25,31.2000007629395
126.75,-23.25,31.1000003814697
127.25,-23.25,31.2999992370605
127.75,-23.25,30.7999992370605
128.25,-23.25,30.7999992370605
128.75,-23.25,30.5
129.25,-23.25,29.2999992370605
129.75,-23.25,30.3999996185303
130.25,-23.25,29.3999996185303
130.75,-23.25,29.6000003814697
131.25,-23.25,29.2999992370605
131.75,-23.25,29.2000007629395
132.25,-23.25,29.1000003814697
132.75,-23.25,29.2000007629395
133.25,-23.25,28.7000007629395
133.75,-23.25,28
134.25,-23.25,27.7999992370605
134.75,-23.25,28.6000003814697
135.25,-23.25,28.7999992370605
135.75,-23.25,29.7999992370605
136.25,-23.25,30.5
136.75,-23.25,30.8999996185303
137.25,-23.25,30.7999992370605
137.75,-23.25,31.2000007629395
138.25,-23.25,31.5
138.75,-23.25,31.7000007629395
139.25,-23.25,31.7000007629395
139.75,-23.25,31.7000007629395
140.25,-23.25,31.6000003814697
140.75,-23.25,31.5
141.25,-23.25,31.2999992370605
141.75,-23.25,31.1000003814697
142.25,-23.25,31
142.75,-23.25,30.7999992370605
143.25,-23.25,30
143.75,-23.25,30.2000007629395
144.25,-23.25,30
144.75,-23.25,29.6000003814697
145.25,-23.25,29.2999992370605
145.75,-23.25,28.5
146.25,-23.25,28.3999996185303
146.75,-23.25,28.2999992370605
147.25,-23.25,27.2999992370605
147.75,-23.25,28.1000003814697
148.25,-23.25,28.1000003814697
148.75,-23.25,27.5
149.25,-23.25,27.1000003814697
149.75,-23.25,26.1000003814697
150.25,-23.25,26.7000007629395
150.75,-23.25,26.6000003814697
-70.25,-22.75,18.8999996185303
-69.75,-22.75,17
-69.25,-22.75,16.7999992370605
-68.75,-22.75,13.8000001907349
-68.25,-22.75,13.1999998092651
-67.75,-22.75,6.59999990463257
-67.25,-22.75,6
-66.75,-22.75,7.5
-66.25,-22.75,9.60000038146973
-65.75,-22.75,13
-65.25,-22.75,12.8999996185303
-64.75,-22.75,23.7000007629395
-64.25,-22.75,26.1000003814697
-63.75,-22.75,27.2000007629395
-63.25,-22.75,28
-62.75,-22.75,28.2999992370605
-62.25,-22.75,28.2999992370605
-61.75,-22.75,28
-61.25,-22.75,28.2000007629395
-60.75,-22.75,28.7000007629395
-60.25,-22.75,28.8999996185303
-59.75,-22.75,28.8999996185303
-59.25,-22.75,28.7999992370605
-58.75,-22.75,28.8999996185303
-58.25,-22.75,28.7999992370605
-57.75,-22.75,28.6000003814697
-57.25,-22.75,27.7999992370605
-56.75,-22.75,27.6000003814697
-56.25,-22.75,26.3999996185303
-55.75,-22.75,26.1000003814697
-55.25,-22.75,25.6000003814697
-54.75,-22.75,26
-54.25,-22.75,26.2999992370605
-53.75,-22.75,26.2000007629395
-53.25,-22.75,26
-52.75,-22.75,25.5
-52.25,-22.75,25.6000003814697
-51.75,-22.75,25.2999992370605
-51.25,-22.75,25.3999996185303
-50.75,-22.75,25.1000003814697
-50.25,-22.75,24.7000007629395
-49.75,-22.75,24.2000007629395
-49.25,-22.75,24.2000007629395
-48.75,-22.75,23.7000007629395
-48.25,-22.75,24.2000007629395
-47.75,-22.75,23.5
-47.25,-22.75,22.7999992370605
-46.75,-22.75,21.5
-46.25,-22.75,19.2999992370605
-45.75,-22.75,19.7000007629395
-45.25,-22.75,23.2999992370605
-44.75,-22.75,18.8999996185303
-44.25,-22.75,21.6000003814697
-43.75,-22.75,26.1000003814697
-43.25,-22.75,26.1000003814697
-42.75,-22.75,25.6000003814697
-42.25,-22.75,25.3999996185303
14.75,-22.75,20.2000007629395
15.25,-22.75,23.1000003814697
15.75,-22.75,23.7999992370605
16.25,-22.75,24.2000007629395
16.75,-22.75,23.7999992370605
17.25,-22.75,23.3999996185303
